siteID,lakeID,site,lat,long,UTM,updateID,siteID,sampleID,dayOfYear,dateSet,dateSample,dateTimeSet,dateTimeSample,crew,gear,sampleGroup,effort,effortUnits,useEffort,weather,comments,metadataID,updateID,sampleID,trailerCountID,boatCountID,time,projectID,boatCountID,boatID,boatNum,vesselType,passengerCount,fishing,residentRover,notes,enteredBy,updateID
OB_WholeShoreline,OB,WholeShoreline,46.2438989,-89.6791928,,,OB_WholeShoreline,OB_WholeShoreline_20180517_2130_CR_fishscapesCreel.Instantaneous.20180910,137,5/17/2018,5/17/2018,5/17/2018 13:35,5/17/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.92,creelHours,30,,,fishscapesCreel.Instantaneous.20180910,,OB_WholeShoreline_20180517_2130_CR_fishscapesCreel.Instantaneous.20180910,,OB_WholeShoreline_20180517_2008_CR_fishscapesCreel.Instantaneous.20180910,20:08,36,OB_WholeShoreline_20180517_2008_CR_fishscapesCreel.Instantaneous.20180910,OB_WholeShoreline_20180517_2008_CR_fishscapesCreel.Instantaneous.20180910_7,7,gas_motor,2,1,resident,Talked to earlier.,CMI,
LC_WholeShoreline,LC,WholeShoreline,46.1508532,-89.6951094,,,LC_WholeShoreline,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,139,5/19/2018,5/19/2018,5/19/2018 5:30,5/19/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,31,,,fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910,10:13,36,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,Met at ramp.,CMI,
LC_WholeShoreline,LC,WholeShoreline,46.1508532,-89.6951094,,,LC_WholeShoreline,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,139,5/19/2018,5/19/2018,5/19/2018 5:30,5/19/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,32,,,fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910,10:13,36,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910,LC_WholeShoreline_20180519_1013_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,4,1,resident,Met at ramp.  Stay on lake but couldn't launch from pier.  Residents?,CMI,
LC_WholeShoreline,LC,WholeShoreline,46.1508532,-89.6951094,,,LC_WholeShoreline,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,139,5/19/2018,5/19/2018,5/19/2018 5:30,5/19/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,33,,,fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1223_CR_fishscapesCreel.Instantaneous.20180910,12:23,36,LC_WholeShoreline_20180519_1223_CR_fishscapesCreel.Instantaneous.20180910,LC_WholeShoreline_20180519_1223_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,"Vessel done fishing, at boat launch to haul out.",CMI,
LC_WholeShoreline,LC,WholeShoreline,46.1508532,-89.6951094,,,LC_WholeShoreline,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,139,5/19/2018,5/19/2018,5/19/2018 5:30,5/19/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,34,,,fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1330_CR_fishscapesCreel.Instantaneous.20180910,,LC_WholeShoreline_20180519_1320_CR_fishscapesCreel.Instantaneous.20180910,13:20,36,LC_WholeShoreline_20180519_1320_CR_fishscapesCreel.Instantaneous.20180910,LC_WholeShoreline_20180519_1320_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,35,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1509_CR_fishscapesCreel.Instantaneous.20180910,15:09,36,MS_WholeShoreline_20180520_1509_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1509_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,4,1,rover,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,36,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910,16:37,36,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,4,1,rover,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,37,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910,16:37,36,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1637_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,1,1,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,38,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,18:37,36,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,39,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,18:37,36,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,1,1,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,40,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,18:37,36,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,3,1,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,41,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,18:37,36,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910_4,4,kayak,1,0,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,140,5/20/2018,5/20/2018,5/20/2018 13:38,5/20/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.87,creelHours,42,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,18:37,36,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180520_1837_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,1,1,resident,,CMI,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,141,5/21/2018,5/21/2018,5/21/2018 13:39,5/21/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.85,creelHours,43,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_1534_CR_fishscapesCreel.Instantaneous.20180910,15:34,36,FD_WholeShoreline_20180521_1534_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180521_1534_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,6,1,resident,"Renting cabin for week.  4 adult, 2 child.",CMI,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,141,5/21/2018,5/21/2018,5/21/2018 13:39,5/21/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.85,creelHours,44,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910,16:27,36,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,6,1,resident,,CMI,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,141,5/21/2018,5/21/2018,5/21/2018 13:39,5/21/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.85,creelHours,45,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910,16:27,36,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180521_1627_CR_fishscapesCreel.Instantaneous.20180910_2,2,paddleboat,3,1,resident,"2 adult, 1 child.  Caught 1 crappie while outbound (before count).",CMI,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,141,5/21/2018,5/21/2018,5/21/2018 13:39,5/21/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.85,creelHours,46,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180521_1821_CR_fishscapesCreel.Instantaneous.20180910,18:21,36,FD_WholeShoreline_20180521_1821_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180521_1821_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,"paddleboat out while out-bound, gone on return.  Was blocked from sight at BBIC-time.",CMI,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,142,5/22/2018,5/22/2018,5/22/2018 13:30,5/22/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,47,,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_1545_CR_fishscapesCreel.Instantaneous.20180910,15:45,36,AQ_WholeShoreline_20180522_1545_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180522_1545_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,142,5/22/2018,5/22/2018,5/22/2018 13:30,5/22/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,48,,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_1643_CR_fishscapesCreel.Instantaneous.20180910,16:43,36,AQ_WholeShoreline_20180522_1643_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180522_1643_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,142,5/22/2018,5/22/2018,5/22/2018 13:30,5/22/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,49,,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910,18:24,36,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,rover,,CMI,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,142,5/22/2018,5/22/2018,5/22/2018 13:30,5/22/2018 21:30,"CMI, AS",CR,fishScapes_2018_creel,8,creelHours,50,,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910,18:24,36,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180522_1824_CR_fishscapesCreel.Instantaneous.20180910_2,2,canoe,1,1,rover,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,51,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,14:39,36,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,resident,"Blue boat, older man.",CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,52,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,14:39,36,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,rover,"Engine failed, could not approach; approached next count.",CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,53,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,14:39,36,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1439_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,1,rover,"Engine failed, could not approach; approached next count.",CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,54,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,15:57,36,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,Darker bass boat,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,55,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,15:57,36,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,1,1,rover,Small white boat,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,56,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,15:57,36,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,1,resident,Blue boat from before,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,57,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,15:57,36,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1557_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,2,0,,Pontoon.  Moving too fast to approach.,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,143,5/23/2018,5/23/2018,5/23/2018 13:33,5/23/2018 19:36,"CMI, AS",CR,fishScapes_2018_creel,6.05,creelHours,58,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1936_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180523_1841_CR_fishscapesCreel.Instantaneous.20180910,18:41,36,MS_WholeShoreline_20180523_1841_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180523_1841_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Cancelled due to repeated engine failure.,CMI,
WS_WholeShoreline,WS,WholeShoreline,45.9748566,-90.002212,,,WS_WholeShoreline,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,145,5/25/2018,5/25/2018,5/25/2018 5:53,5/25/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.62,creelHours,59,,,fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_0649_CR_fishscapesCreel.Instantaneous.20180910,6:49,36,WS_WholeShoreline_20180525_0649_CR_fishscapesCreel.Instantaneous.20180910,WS_WholeShoreline_20180525_0649_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
WS_WholeShoreline,WS,WholeShoreline,45.9748566,-90.002212,,,WS_WholeShoreline,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,145,5/25/2018,5/25/2018,5/25/2018 5:53,5/25/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.62,creelHours,60,,,fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_0707_CR_fishscapesCreel.Instantaneous.20180910,7:07,36,WS_WholeShoreline_20180525_0707_CR_fishscapesCreel.Instantaneous.20180910,WS_WholeShoreline_20180525_0707_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
WS_WholeShoreline,WS,WholeShoreline,45.9748566,-90.002212,,,WS_WholeShoreline,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,145,5/25/2018,5/25/2018,5/25/2018 5:53,5/25/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.62,creelHours,61,,,fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_1330_CR_fishscapesCreel.Instantaneous.20180910,,WS_WholeShoreline_20180525_1135_CR_fishscapesCreel.Instantaneous.20180910,11:35,36,WS_WholeShoreline_20180525_1135_CR_fishscapesCreel.Instantaneous.20180910,WS_WholeShoreline_20180525_1135_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,CMI,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,146,5/26/2018,5/26/2018,5/26/2018 6:00,5/26/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.5,creelHours,62,,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,6:35,36,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910_1,1,paddleboard,1,1,rover,From launch (sheet 1),CMI,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,146,5/26/2018,5/26/2018,5/26/2018 6:00,5/26/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.5,creelHours,63,,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,6:35,36,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910_2,2,paddleboard,1,1,rover,From launch (sheet 1),CMI,
JS_WholeShoreline,JS,WholeShoreline,45.8997418,-89.7206242,,,JS_WholeShoreline,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,146,5/26/2018,5/26/2018,5/26/2018 6:00,5/26/2018 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.5,creelHours,64,,,fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_1330_CR_fishscapesCreel.Instantaneous.20180910,,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,6:35,36,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910,JS_WholeShoreline_20180526_0635_CR_fishscapesCreel.Instantaneous.20180910_3,3,kayak,1,1,rover,Preparing to leave from launch (sheet 1),CMI,
